----------------------------------------------------------------------------------------------------------------------
time (s)	T (K)	B (T)	R1 (Ohm)	Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1656490666.5987470	1.90900	1.663766	3150.045000000	-11.10	3091.116049745	66.156600000	4.31	65.969163996
1656490667.6994431	1.90700	1.669518	3152.485000000	-11.11	3093.446830096	66.252000000	4.30	66.065856102
1656490669.2975409	1.90700	1.676708	3155.840000000	-11.11	3096.738999326	66.323600000	4.36	66.131488050
1656490670.4012439	1.90400	1.682460	3157.980000000	-11.11	3098.838922472	66.371200000	4.39	66.176297952
1656490671.5033059	1.90800	1.688212	3159.810000000	-11.11	3100.570895673	66.428400000	4.39	66.233862335
1656490672.6003881	1.90400	1.693964	3161.945000000	-11.11	3102.665869378	66.404600000	4.39	66.209599871
1656490674.2011249	1.90300	1.701154	3164.995000000	-11.11	3105.658688956	66.538200000	4.38	66.343873289
1656490675.2995570	1.90500	1.706906	3166.220000000	-11.11	3106.860723049	66.528600000	4.39	66.333768896
1656490676.9029231	1.90900	1.715534	3169.270000000	-11.12	3109.789562181	66.681200000	4.38	66.486455653
1656490678.1389871	1.90400	1.721286	3171.100000000	-11.12	3111.585216984	66.733600000	4.37	66.539235958
1656490679.7078300	1.90900	1.729914	3174.150000000	-11.12	3114.513861872	66.848000000	4.39	66.652233523
1656490681.8078599	1.90700	1.739980	3177.815000000	-11.12	3118.110003612	66.972000000	4.43	66.771556199
1656490682.9052839	1.91400	1.745732	3179.950000000	-11.13	3120.140626605	66.981600000	4.48	66.776765792
1656490684.6067669	1.90900	1.754360	3183.000000000	-11.13	3123.133261367	67.053200000	4.48	66.848146834
1656490685.7054789	1.89800	1.758674	3185.140000000	-11.13	3125.233011659	67.167600000	4.52	66.958331376
1656490687.3092020	1.90900	1.767302	3187.885000000	-11.14	3127.861923796	67.272400000	4.46	67.068872696
1656490689.4056189	1.90400	1.777368	3190.935000000	-11.14	3130.854496887	67.377400000	4.55	67.164685844
1656490690.5086801	1.91000	1.783120	3192.770000000	-11.14	3132.590354322	67.382200000	4.56	67.168910066
1656490691.6067531	1.91800	1.788872	3194.295000000	-11.14	3134.086610015	67.444200000	4.55	67.231274953
1656490692.8378420	1.90900	1.794624	3196.430000000	-11.14	3136.181367986	67.515600000	4.58	67.299633486
1656490694.4076500	1.90600	1.803252	3199.175000000	-11.15	3138.809871957	67.615800000	4.55	67.402333202
1656490695.5103569	1.90400	1.807566	3200.705000000	-11.15	3140.311002438	67.668200000	4.56	67.454004768
1656490696.6074340	1.91200	1.817632	3204.060000000	-11.15	3143.537807423	67.716000000	4.59	67.498825350
1656490699.4442401	1.90800	1.827698	3207.415000000	-11.15	3146.829434091	67.787400000	4.63	67.566574594
1656490700.5190139	1.90900	1.833450	3208.635000000	-11.15	3148.026389243	67.892400000	4.62	67.671805577
1656490701.8836789	1.90800	1.840640	3211.080000000	-11.15	3150.425205102	67.997200000	4.61	67.776838238
1656490702.9409089	1.91000	1.844954	3212.300000000	-11.16	3151.557069183	68.021200000	4.61	67.800760460
1656490704.0127871	1.91400	1.850706	3214.130000000	-11.16	3153.352464830	68.116400000	4.62	67.895077761
1656490705.1237459	1.91000	1.856458	3216.570000000	-11.16	3155.746325693	68.145000000	4.69	67.916633694
1656490706.7118800	1.91000	1.863648	3218.100000000	-11.17	3157.182150965	68.216600000	4.72	67.985062710
1656490707.9053380	1.90700	1.870838	3220.845000000	-11.17	3159.875188783	68.235600000	4.74	68.002230159
1656490709.0117500	1.91300	1.876590	3221.760000000	-11.17	3160.772868056	68.307200000	4.68	68.079458879
1656490710.1084690	1.91100	1.880904	3224.200000000	-11.17	3163.101277873	68.269000000	4.73	68.036695960
1656490711.7085609	1.90900	1.889532	3226.645000000	-11.17	3165.499945022	68.431200000	4.73	68.197752987
1656490712.8106239	1.91200	1.895284	3227.865000000	-11.17	3166.696825972	68.531400000	4.73	68.298203072
1656490714.5320361	1.91400	1.903912	3230.610000000	-11.17	3169.389808110	68.550400000	4.72	68.318320318
1656490715.6121809	1.90600	1.908226	3233.050000000	-11.18	3171.717954131	68.612400000	4.72	68.379519306
1656490717.2109051	1.90800	1.916854	3234.880000000	-11.18	3173.513238415	68.774600000	4.73	68.540575517
1656490718.3129680	1.91200	1.922606	3235.190000000	-11.18	3173.817357611	68.812600000	4.75	68.576064349
1656490720.0154359	1.91200	1.931234	3238.850000000	-11.18	3177.342157744	68.908000000	4.76	68.669939321
1656490721.6141789	1.91000	1.938424	3240.680000000	-11.18	3179.137404868	68.984400000	4.79	68.743066114
1656490722.9073689	1.90300	1.945614	3243.730000000	-11.18	3182.129483409	69.051000000	4.79	68.810037064
1656490724.0154209	1.91300	1.951366	3244.040000000	-11.19	3182.367687585	69.108400000	4.75	68.870847569
1656490725.1125021	1.91200	1.955680	3245.565000000	-11.19	3183.863695872	69.151200000	4.75	68.913500449
1656490726.7125931	1.91000	1.964308	3247.700000000	-11.19	3185.958107474	69.199000000	4.84	68.952657526
1656490727.8113101	1.91000	1.970060	3249.530000000	-11.20	3187.687262197	69.260800000	4.78	69.020314224
1656490729.6135080	1.90900	1.978688	3252.890000000	-11.20	3190.983317073	69.384800000	4.85	69.135955035
1656490730.7109389	1.91700	1.984440	3253.500000000	-11.20	3191.581707988	69.399200000	4.86	69.149688060
1656490732.3133161	1.91200	1.991630	3256.550000000	-11.20	3194.573662563	69.547000000	4.82	69.301257199
1656490734.4130859	1.91400	2.003134	3258.380000000	-11.20	3196.302565134	69.642400000	4.90	69.388292780
1656490735.5187759	1.91100	2.008886	3259.905000000	-11.20	3197.798511406	69.709200000	4.93	69.451724374
1656490736.6138599	1.90300	2.013200	3262.655000000	-11.21	3200.429727219	69.895000000	4.86	69.643705503
1656490737.8249919	1.91800	2.020390	3262.655000000	-11.20	3200.496119436	69.857000000	4.89	69.602733729
1656490739.4144001	1.91700	2.027580	3263.875000000	-11.21	3201.626459410	69.933200000	4.83	69.684860846
1656490740.5174589	1.91500	2.033332	3266.620000000	-11.21	3204.319106840	70.019000000	4.88	69.765392616
1656490742.1152029	1.91500	2.041960	3267.535000000	-11.21	3205.216655984	69.919000000	4.91	69.662005385
1656490743.2162709	1.91700	2.046274	3269.365000000	-11.21	3207.011754270	70.071600000	4.96	69.808991464
1656490744.8180070	1.91000	2.054902	3272.115000000	-11.21	3209.642686422	70.133600000	4.91	69.876445339
1656490747.0360930	1.91000	2.066406	3274.860000000	-11.22	3212.268566931	70.271800000	4.94	70.010347227
1656490748.1155779	1.91800	2.070720	3275.165000000	-11.21	3212.634454803	70.243200000	4.94	69.982487194
1656490749.8505950	1.91400	2.079348	3278.215000000	-11.22	3215.559443806	70.357600000	4.91	70.098993265
1656490751.9210830	1.91300	2.090852	3280.660000000	-11.22	3217.957713242	70.543600000	4.96	70.279861122
1656490753.1139040	1.91400	2.096604	3281.880000000	-11.23	3219.087506405	70.510200000	4.91	70.251032367
1656490754.7186320	1.90800	2.103794	3284.015000000	-11.23	3221.181657265	70.639000000	4.95	70.375543125
1656490755.8589561	1.91600	2.110984	3284.625000000	-11.23	3221.779986082	70.658000000	4.96	70.393833419
1656490757.4184361	1.91400	2.118174	3286.455000000	-11.23	3223.574972534	70.758200000	5.00	70.489158912
1656490759.5211909	1.91600	2.128240	3288.595000000	-11.23	3225.606966157	71.001400000	5.02	70.729487413
1656490760.6169190	1.90700	2.133992	3289.815000000	-11.23	3226.803598914	70.958400000	4.96	70.693110324
1656490762.7206860	1.91600	2.144058	3292.255000000	-11.23	3229.196864426	71.111000000	5.02	70.838667681
1656490764.3190551	1.91800	2.152686	3293.475000000	-11.23	3230.393497182	71.115800000	4.96	70.849921858
1656490765.4204750	1.92000	2.158438	3294.695000000	-11.24	3231.522908536	71.139600000	4.93	70.876201006
1656490766.5251780	1.91600	2.164190	3296.835000000	-11.24	3233.621876429	71.211200000	4.94	70.946252102
1656490767.8719499	1.91400	2.169942	3298.055000000	-11.24	3234.818484294	71.273200000	4.93	71.009306344
1656490769.4354270	1.91300	2.178570	3300.800000000	-11.24	3237.510851989	71.392400000	5.02	71.118335946
1656490770.5225301	1.91700	2.182884	3301.105000000	-11.24	3237.742616263	71.440000000	4.99	71.169017908
1656490771.6219640	1.91300	2.188636	3302.630000000	-11.24	3239.238344963	71.459200000	5.06	71.180274929
1656490772.7210340	1.91300	2.194388	3304.155000000	-11.24	3240.734073663	71.545000000	5.04	71.268379066
1656490774.3157980	1.91000	2.203016	3306.600000000	-11.24	3243.132143611	71.673600000	5.06	71.393838066
1656490775.4194839	1.92100	2.207330	3306.295000000	-11.24	3242.832997871	71.678400000	5.06	71.398619331
1656490776.5285299	1.91600	2.213082	3307.820000000	-11.24	3244.328726571	71.688000000	5.03	71.412143630
1656490777.6249621	1.91600	2.218834	3310.565000000	-11.25	3246.953421818	71.773800000	5.10	71.489652221
1656490779.2287059	1.91400	2.227462	3311.175000000	-11.25	3247.551700839	71.897800000	5.04	71.619815003
1656490780.3267629	1.91200	2.231776	3311.480000000	-11.25	3247.850840350	71.998000000	5.03	71.720950746
1656490781.9304950	1.92000	2.240404	3313.315000000	-11.25	3249.650581339	72.021800000	5.03	71.744659163
1656490783.0302069	1.92700	2.246156	3313.005000000	-11.25	3249.346537902	72.021800000	5.04	71.743335571
1656490784.1282821	1.91300	2.251908	3316.365000000	-11.26	3252.574205901	72.060000000	5.06	71.778729840
1656490785.2273560	1.91700	2.257660	3316.975000000	-11.26	3253.172472456	72.184000000	5.11	71.897555911
1656490786.8270950	1.91500	2.264850	3318.805000000	-11.26	3254.967272123	72.245800000	5.09	71.961127096
1656490787.9275229	1.91000	2.270602	3320.025000000	-11.26	3256.095924190	72.255400000	5.09	71.970689269
1656490789.6316249	1.91000	2.279230	3322.775000000	-11.26	3258.792971288	72.422400000	5.10	72.135684456
1656490790.7306960	1.92300	2.284982	3321.550000000	-11.26	3257.591559399	72.474800000	5.08	72.190569343
1656490792.3277869	1.91500	2.292172	3324.300000000	-11.26	3260.288606497	72.484400000	5.02	72.206143932
1656490794.4311950	1.91600	2.303676	3327.045000000	-11.27	3262.912689515	72.598800000	5.09	72.312736156
1656490795.5368929	1.92000	2.307990	3327.960000000	-11.27	3263.810051923	72.698800000	5.09	72.412342123
1656490796.6359651	1.92000	2.313742	3328.570000000	-11.27	3264.408293527	72.713200000	5.08	72.427360282
1656490797.8686790	1.91800	2.320932	3329.180000000	-11.27	3265.006535132	72.846800000	5.05	72.563803861
1656490799.4348559	1.91500	2.328122	3331.320000000	-11.27	3267.105284370	72.837200000	5.08	72.551548088
1656490800.5369251	1.92000	2.333874	3332.540000000	-11.27	3268.301767579	72.985000000	5.12	72.694015322
1656490802.1436529	1.91600	2.341064	3334.370000000	-11.27	3270.028246331	73.042200000	5.12	72.750987271
1656490803.2353809	1.91600	2.346816	3334.370000000	-11.27	3270.028246331	73.070800000	5.14	72.776736422
1656490804.8341260	1.92200	2.355444	3335.895000000	-11.27	3271.523819130	73.175800000	5.13	72.882685840
1656490807.0352621	1.91700	2.366948	3338.945000000	-11.28	3274.446589118	73.271000000	5.10	72.980924904
1656490808.1386759	1.91800	2.371262	3340.170000000	-11.28	3275.647925790	73.304400000	5.13	73.010770718
1656490809.9484999	1.92300	2.381328	3341.085000000	-11.28	3276.545250732	73.395000000	5.12	73.102380689
1656490811.5372670	1.91900	2.388518	3342.305000000	-11.28	3277.741683988	73.481000000	5.12	73.188037814
1656490812.8710690	1.91700	2.395708	3343.525000000	-11.28	3278.938117244	73.557200000	5.17	73.258411075
1656490814.4365449	1.91800	2.402898	3345.050000000	-11.28	3280.433658815	73.695400000	5.14	73.399514065
1656490815.5449460	1.91200	2.408650	3346.270000000	-11.29	3281.561530470	73.733600000	5.10	73.441693501
1656490816.6386790	1.91800	2.414402	3347.185000000	-11.29	3282.458836664	73.733600000	5.11	73.440319119
1656490817.7381010	1.91700	2.420154	3348.105000000	-11.29	3283.361046172	73.810000000	5.09	73.518477731
1656490819.3428349	1.91600	2.427344	3349.935000000	-11.29	3285.155658561	73.891000000	5.13	73.595021023
1656490820.4428999	1.91800	2.433096	3351.155000000	-11.29	3286.352066821	73.981600000	5.16	73.681784343
1656490821.5499570	1.92400	2.438848	3350.545000000	-11.29	3285.753862691	73.972000000	5.12	73.677080241
1656490822.6470261	1.91600	2.444600	3351.765000000	-11.29	3286.950270951	73.938600000	5.11	73.645193222
1656490824.2497580	1.92200	2.451790	3352.375000000	-11.29	3287.479752342	74.081800000	5.15	73.782972093
1656490825.3508310	1.92400	2.457542	3353.290000000	-11.29	3288.377039780	74.167600000	5.09	73.874665343
1656490826.9485769	1.91900	2.466170	3356.340000000	-11.29	3291.367997905	74.277200000	5.12	73.980369151
1656490828.0552671	1.91800	2.471922	3356.955000000	-11.29	3291.971092740	74.325000000	5.15	74.025191084
1656490829.1513469	1.91900	2.476236	3358.480000000	-11.29	3293.466571803	74.391600000	5.15	74.091522435
1656490830.2564011	1.91600	2.481988	3360.310000000	-11.29	3295.261146678	74.515600000	5.13	74.217119115
1656490831.8515120	1.92800	2.490616	3358.785000000	-11.30	3293.696777354	74.525200000	5.08	74.232928113
1656490832.9522231	1.91900	2.496368	3360.615000000	-11.30	3295.491314695	74.553800000	5.12	74.256560656
1656490834.6546850	1.92300	2.504996	3361.530000000	-11.30	3296.388583365	74.634800000	5.11	74.338630527
1656490835.7519791	1.92200	2.509310	3363.665000000	-11.30	3298.482210263	74.711200000	5.11	74.414727352
1656490837.3515010	1.92300	2.522252	3364.275000000	-11.30	3299.080389376	74.720600000	5.20	74.413552397
1656490839.1909580	1.91900	2.526566	3366.415000000	-11.30	3301.109836424	74.725400000	5.21	74.416913688
1656490840.2557650	1.92400	2.532318	3366.110000000	-11.30	3300.879829825	74.849400000	5.18	74.543949001
1656490841.8535080	1.91800	2.540946	3368.855000000	-11.30	3303.502502806	74.978200000	5.23	74.666528243
1656490843.0592949	1.92100	2.546698	3369.160000000	-11.30	3303.801586104	75.087800000	5.19	74.779955174
1656490844.1567121	1.92100	2.552450	3370.075000000	-11.30	3304.698835998	75.021000000	5.20	74.712717970
1656490845.2548060	1.92700	2.556764	3370.075000000	-11.30	3304.698835998	75.078400000	5.18	74.772014480
1656490846.8565350	1.91500	2.565392	3374.045000000	-11.31	3308.522546057	75.211800000	5.25	74.896281052
1656490847.9552541	1.91900	2.571144	3374.655000000	-11.31	3309.120700128	75.226200000	5.18	74.919211327
1656490849.5603371	1.92100	2.579772	3374.960000000	-11.31	3309.419777164	75.440800000	5.14	75.137198676
1656490850.6570561	1.93100	2.584086	3374.655000000	-11.31	3309.120700128	75.416800000	5.16	75.111168093
1656490852.2551520	1.92300	2.592714	3376.485000000	-11.31	3310.915162342	75.483600000	5.13	75.181241679
1656490853.3568630	1.91700	2.598466	3378.010000000	-11.31	3312.410547519	75.488400000	5.11	75.188843229
1656490855.0616801	1.91900	2.607094	3378.620000000	-11.31	3313.008701591	75.498000000	5.16	75.192039025
1656490856.6624119	1.91700	2.614284	3380.755000000	-11.32	3315.032790898	75.641000000	5.18	75.332318581
1656490857.9569621	1.92300	2.621474	3379.840000000	-11.32	3314.135578588	75.688600000	5.20	75.376856393
1656490859.0630150	1.92500	2.625788	3380.755000000	-11.32	3315.032790898	75.774400000	5.15	75.468744558
1656490860.1617351	1.91900	2.631540	3381.975000000	-11.32	3316.229073979	75.874600000	5.20	75.562090303
1656490861.7584779	1.92100	2.640168	3383.810000000	-11.32	3318.028401398	75.974800000	5.15	75.667621891
1656490862.8605430	1.92400	2.645920	3384.725000000	-11.32	3318.925613709	75.965200000	5.21	75.650872956
1656490864.5640039	1.91800	2.654548	3386.250000000	-11.32	3320.351368323	76.008200000	5.20	75.695140036
1656490865.6624420	1.92300	2.660300	3385.640000000	-11.32	3319.753239320	76.198800000	5.22	75.882780809
1656490867.2618189	1.92600	2.667490	3385.945000000	-11.32	3320.121896789	76.194200000	5.16	75.885417625
1656490868.3648801	1.92600	2.673242	3388.995000000	-11.32	3323.042948834	76.284800000	5.16	75.975650462
1656490869.9616270	1.92400	2.680432	3389.910000000	-11.32	3323.940142338	76.351400000	5.20	76.037650989
1656490871.5637159	1.92400	2.689060	3390.825000000	-11.32	3324.837335841	76.356200000	5.18	76.044599939
1656490872.9127650	1.92600	2.696250	3391.440000000	-11.32	3325.440367541	76.461200000	5.24	76.141171964
1656490874.4789481	1.91800	2.703440	3394.490000000	-11.33	3328.361207456	76.551800000	5.11	76.247309519
1656490875.8798590	1.91600	2.710630	3395.710000000	-11.33	3329.557440372	76.575600000	5.15	76.265992762
1656490876.9649689	1.91700	2.716382	3395.710000000	-11.33	3329.557440372	76.585200000	5.21	76.269035939
1656490878.0700319	1.92300	2.722134	3394.490000000	-11.33	3328.361207456	76.671000000	5.17	76.358839477
1656490879.6731160	1.92100	2.729324	3397.540000000	-11.33	3331.351789747	76.780600000	5.23	76.461435970
1656490880.7708311	1.92000	2.735076	3397.845000000	-11.33	3331.580937350	76.837800000	5.20	76.522052237
1656490882.5700400	1.92200	2.743704	3398.760000000	-11.33	3332.478093212	76.890200000	5.22	76.571313366
1656490884.1667809	1.92300	2.752332	3398.760000000	-11.33	3332.548022664	76.971400000	5.22	76.652176606
1656490885.2658551	1.91900	2.758084	3398.455000000	-11.33	3332.179041258	76.976200000	5.15	76.664973073
1656490886.8679440	1.91600	2.765274	3403.035000000	-11.33	3336.669723056	77.138200000	5.25	76.814599664
1656490888.0743740	1.92400	2.771026	3401.815000000	-11.33	3335.473515241	77.186000000	5.21	76.866621558
1656490889.1688099	1.92800	2.776778	3401.815000000	-11.33	3335.473515241	77.205000000	5.21	76.886277240
1656490890.2665350	1.92200	2.782530	3402.120000000	-11.33	3335.772567194	77.248000000	5.14	76.937850429
1656490891.8693230	1.92400	2.791158	3403.950000000	-11.33	3337.566878917	77.391000000	5.12	77.082448993
1656490892.9666951	1.91800	2.795472	3405.475000000	-11.33	3339.062138686	77.348000000	5.18	77.031621091
1656490894.6708009	1.92100	2.804100	3407.000000000	-11.34	3340.487262832	77.495800000	5.17	77.180281363
1656490895.7698741	1.92500	2.809852	3407.610000000	-11.34	3341.085354182	77.634200000	5.16	77.319581923
1656490897.4693429	1.92200	2.818480	3407.915000000	-11.34	3341.384399857	77.624600000	5.14	77.312210268
1656490899.0740709	1.93200	2.827108	3407.610000000	-11.34	3341.085354182	77.777200000	5.12	77.467109248
1656490900.1751380	1.92300	2.831422	3410.970000000	-11.35	3344.309504973	77.858200000	5.16	77.542674147
1656490901.7698891	1.92200	2.840050	3410.970000000	-11.34	3344.379758996	77.853600000	5.17	77.537359122
1656490903.0139351	1.92300	2.845802	3412.190000000	-11.34	3345.575941697	77.858200000	5.15	77.543407007
1656490904.0777371	1.92800	2.851554	3411.275000000	-11.35	3344.608544366	78.020400000	5.21	77.697568997
1656490905.1708281	1.92400	2.857306	3413.410000000	-11.35	3346.701820118	78.120600000	5.15	77.805480559
1656490906.7705669	1.92100	2.865934	3414.630000000	-11.35	3347.897977691	78.168600000	5.20	77.847383612
1656490907.8706419	1.92300	2.870248	3415.850000000	-11.35	3349.094135264	78.254400000	5.18	77.934313616
1656490909.5744419	1.92900	2.878876	3414.935000000	-11.35	3348.197017084	78.306800000	5.15	77.990929474
1656490910.6725280	1.92000	2.884628	3415.545000000	-11.35	3348.795095870	78.283000000	5.19	77.962055499
1656490912.2729080	1.92300	2.893256	3418.295000000	-11.35	3351.491352694	78.454600000	5.17	78.135917864
1656490913.3723400	1.92900	2.897570	3417.685000000	-11.35	3350.893273908	78.502200000	5.11	78.189951658
1656490915.0738080	1.92200	2.906198	3418.600000000	-11.35	3351.719944156	78.521400000	5.12	78.208342189
1656490916.6745369	1.92500	2.914826	3420.430000000	-11.35	3353.514142804	78.602400000	5.14	78.286075243
1656490917.9787080	1.92500	2.920578	3421.040000000	-11.35	3354.112209020	78.621600000	5.11	78.308876736
1656490919.0757861	1.92600	2.926330	3421.345000000	-11.35	3354.411242128	78.688200000	5.11	78.375945626
1656490920.1718650	1.92300	2.932082	3423.480000000	-11.35	3356.504473884	78.788400000	5.15	78.470586817
