------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655839683.1722391	9.05600	1458.595000000	-9.52	1438.498704320	1452.800000000	-2.77	1451.107414660	 -28.000	 -1.271
1655839684.3963280	9.05000	1458.595000000	-9.52	1438.498704320	1452.800000000	-2.76	1451.114748380	 -28.000	 -0.737
1655839685.5941429	9.03900	1458.595000000	-9.52	1438.498704320	1452.645000000	-2.77	1450.952595243	 -28.000	 -1.013
1655839687.7939179	9.03200	1458.445000000	-9.52	1438.350770997	1452.645000000	-2.77	1450.952595243	 -28.000	 0.490
1655839689.1436810	9.02400	1458.445000000	-9.52	1438.350770997	1452.645000000	-2.76	1450.959928181	 -28.000	 -1.252
1655839690.8940129	9.01700	1458.445000000	-9.52	1438.350770997	1452.645000000	-2.76	1450.959928181	 -28.000	 -0.798
1655839692.1941900	9.01100	1458.445000000	-9.52	1438.350770997	1452.495000000	-2.77	1450.802770000	 -28.000	 0.588
1655839693.3953471	9.00500	1458.290000000	-9.53	1438.172636133	1452.495000000	-2.77	1450.802770000	 -28.000	 -0.544
1655839694.6021330	8.99400	1458.290000000	-9.52	1438.197906562	1452.495000000	-2.76	1450.810102181	 -28.000	 -0.978
1655839696.8068969	8.98800	1458.140000000	-9.52	1438.049973239	1452.495000000	-2.77	1450.802770000	 -28.000	 -0.948
1655839698.0984509	8.97900	1458.140000000	-9.52	1438.049973239	1452.340000000	-2.77	1450.647950583	 -28.000	 1.439
1655839699.8022709	8.97300	1458.140000000	-9.52	1438.049973239	1452.340000000	-2.77	1450.647950583	 -28.000	 -0.254
1655839701.2490540	8.96700	1458.140000000	-9.52	1438.049973239	1452.340000000	-2.76	1450.655281982	 -28.000	 -0.525
1655839702.5000739	8.96100	1457.985000000	-9.52	1437.897108805	1452.190000000	-2.77	1450.498125341	 -28.000	 0.857
1655839704.0088520	8.95000	1457.985000000	-9.52	1437.897108805	1452.190000000	-2.77	1450.498125341	 -28.000	 0.446
1655839705.7085240	8.94400	1457.985000000	-9.52	1437.897108805	1452.190000000	-2.77	1450.498125341	 -28.000	 0.978
1655839707.1453340	8.93400	1457.985000000	-9.52	1437.897108805	1452.190000000	-2.77	1450.498125341	 -28.000	 -0.307
1655839708.8391769	8.92900	1457.985000000	-9.52	1437.897108805	1452.035000000	-2.76	1450.350635782	 -28.000	 0.817
1655839710.1702750	8.92200	1457.835000000	-9.52	1437.749175482	1452.035000000	-2.76	1450.350635782	 -28.000	 0.880
1655839711.4153099	8.91400	1457.835000000	-9.52	1437.749175482	1452.035000000	-2.77	1450.343305923	 -28.000	 -1.119
1655839712.6177461	8.90600	1457.680000000	-9.52	1437.596311048	1452.035000000	-2.77	1450.343305923	 -28.000	 1.189
1655839714.8202071	8.90000	1457.680000000	-9.52	1437.596311048	1452.035000000	-2.77	1450.343305923	 -28.000	 -0.252
1655839716.2101729	8.89300	1457.680000000	-9.52	1437.596311048	1451.885000000	-2.77	1450.193480681	 -28.000	 -1.326
1655839717.4173150	8.88600	1457.680000000	-9.52	1437.596311048	1451.885000000	-2.76	1450.200809783	 -28.000	 -0.664
1655839718.6227429	8.87400	1457.680000000	-9.52	1437.596311048	1451.730000000	-2.76	1450.045989583	 -28.000	 0.768
1655839720.8208821	8.86900	1457.680000000	-9.52	1437.596311048	1451.730000000	-2.77	1450.038661264	 -28.000	 1.236
1655839722.2520671	8.86100	1457.530000000	-9.52	1437.448377725	1451.730000000	-2.76	1450.045989583	 -28.000	 1.319
1655839723.4438920	8.85600	1457.530000000	-9.52	1437.448377725	1451.580000000	-2.76	1449.896163583	 -28.000	 0.671
1655839724.6347179	8.84300	1457.530000000	-9.52	1437.448377725	1451.580000000	-2.76	1449.896163583	 -28.000	 1.301
1655839726.8282249	8.83800	1457.530000000	-9.52	1437.448377725	1451.580000000	-2.77	1449.888836021	 -28.000	 -1.157
1655839728.2171681	8.83200	1457.375000000	-9.52	1437.295513291	1451.580000000	-2.77	1449.888836021	 -28.000	 0.266
1655839729.4283030	8.82700	1457.375000000	-9.52	1437.295513291	1451.425000000	-2.77	1449.734016604	 -28.000	 1.165
1655839730.6267459	8.81500	1457.225000000	-9.52	1437.147579967	1451.425000000	-2.77	1449.734016604	 -28.000	 1.376
1655839732.8282421	8.81000	1457.375000000	-9.52	1437.295513291	1451.425000000	-2.77	1449.734016604	 -28.000	 -1.135
1655839734.1537049	8.80000	1457.225000000	-9.52	1437.147579967	1451.275000000	-2.77	1449.584191362	 -28.000	 -1.065
1655839735.8428421	8.79400	1457.070000000	-9.52	1436.994715533	1451.425000000	-2.76	1449.741343384	 -28.000	 -1.312
1655839737.2211659	8.78400	1457.070000000	-9.52	1436.994715533	1451.425000000	-2.77	1449.734016604	 -28.000	 -0.552
1655839738.9336009	8.77700	1457.070000000	-9.52	1436.994715533	1451.275000000	-2.77	1449.584191362	 -28.000	 -1.210
1655839740.3667829	8.77000	1457.070000000	-9.52	1436.994715533	1451.275000000	-2.77	1449.584191362	 -28.000	 -0.517
1655839741.5559690	8.76500	1457.070000000	-9.52	1436.994715533	1451.120000000	-2.76	1449.436697185	 -28.000	 0.903
1655839743.0449979	8.75400	1456.920000000	-9.52	1436.846782210	1451.120000000	-2.77	1449.429371945	 -28.000	 -1.175
1655839744.7344999	8.74800	1456.920000000	-9.52	1436.846782210	1450.970000000	-2.77	1449.279546702	 -28.000	 -0.116
1655839746.1852720	8.74200	1456.920000000	-9.52	1436.846782210	1451.120000000	-2.77	1449.429371945	 -28.000	 -0.215
1655839747.4303150	8.73500	1456.920000000	-9.52	1436.846782210	1450.970000000	-2.77	1449.279546702	 -28.000	 0.538
1655839748.6278520	8.72600	1456.920000000	-9.52	1436.872013142	1450.970000000	-2.76	1449.286871185	 -28.000	 -0.989
1655839750.8308930	8.71600	1456.765000000	-9.52	1436.693917776	1450.815000000	-2.77	1449.124727285	 -28.000	 -0.953
1655839752.1793671	8.70800	1456.615000000	-9.52	1436.545984453	1450.815000000	-2.77	1449.124727285	 -28.000	 -0.211
1655839753.9299741	8.70100	1456.765000000	-9.52	1436.693917776	1450.815000000	-2.76	1449.132050985	 -28.000	 1.210
1655839755.2231841	8.69600	1456.615000000	-9.52	1436.545984453	1450.815000000	-2.76	1449.132050985	 -28.000	 -0.874
1655839756.4283249	8.69000	1456.615000000	-9.52	1436.545984453	1450.815000000	-2.76	1449.132050985	 -28.000	 1.335
1655839757.6311259	8.67900	1456.615000000	-9.52	1436.545984453	1450.665000000	-2.77	1448.974902043	 -28.000	 -1.136
1655839759.8328950	8.67300	1456.615000000	-9.52	1436.545984453	1450.665000000	-2.76	1448.982224986	 -28.000	 -0.876
1655839761.1647050	8.66500	1456.615000000	-9.52	1436.571210103	1450.510000000	-2.77	1448.820082625	 -28.000	 -0.912
1655839762.8551941	8.65900	1456.460000000	-9.52	1436.418342984	1450.510000000	-2.76	1448.827404786	 -28.000	 -1.131
1655839764.2650771	8.65100	1456.310000000	-9.52	1436.245186695	1450.510000000	-2.77	1448.820082625	 -28.000	 0.538
