------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655863728.6251719	9.32400	954.745000000	-8.98	943.052983697	950.625000000	-2.26	949.884265175	 112.000	 1.568
1655863730.3232701	9.31700	954.745000000	-8.98	943.052983697	950.475000000	-2.26	949.734382056	 112.000	 0.186
1655863731.6291609	9.30800	954.745000000	-8.98	943.052983697	950.625000000	-2.26	949.888189084	 112.000	 -0.240
1655863733.3286240	9.30100	954.745000000	-8.98	943.052983697	950.320000000	-2.26	949.583425484	 112.000	 -0.913
1655863734.5493751	9.29100	954.595000000	-8.98	942.904820630	950.320000000	-2.26	949.583425484	 112.000	 0.632
1655863736.2395079	9.28600	954.595000000	-8.97	942.920412065	950.320000000	-2.26	949.579502834	 112.000	 0.833
1655863737.5280731	9.27500	954.595000000	-8.98	942.904820630	950.320000000	-2.26	949.579502834	 112.000	 1.050
1655863739.2325320	9.26800	954.595000000	-8.98	942.904820630	950.320000000	-2.26	949.583425484	 112.000	 1.426
1655863740.5310750	9.25900	954.440000000	-8.98	942.751718794	950.320000000	-2.26	949.579502834	 112.000	 -1.272
1655863742.2338901	9.25100	954.440000000	-8.98	942.751718794	950.170000000	-2.26	949.433541746	 112.000	 -0.041
1655863743.6461270	9.24300	954.440000000	-8.98	942.751718794	950.170000000	-2.26	949.433541746	 112.000	 -1.050
1655863745.3356249	9.23600	954.440000000	-8.98	942.751718794	950.170000000	-2.26	949.429619715	 112.000	 -0.943
1655863746.6378009	9.22500	954.290000000	-8.98	942.603555727	950.015000000	-2.26	949.278661883	 112.000	 -1.266
1655863748.3342791	9.21800	954.290000000	-8.98	942.603555727	950.015000000	-2.26	949.278661883	 112.000	 0.870
1655863749.6348131	9.21000	954.290000000	-8.98	942.603555727	950.015000000	-2.26	949.278661883	 112.000	 -0.939
1655863751.3356359	9.20300	954.135000000	-8.97	942.466037813	949.865000000	-2.26	949.128778145	 112.000	 1.139
1655863752.6291881	9.19300	954.135000000	-8.97	942.466037813	949.865000000	-2.26	949.124857373	 112.000	 -1.135
1655863754.3452649	9.18700	954.135000000	-8.97	942.466037813	949.865000000	-2.26	949.128778145	 112.000	 -0.778
1655863755.5590241	9.17700	953.985000000	-8.98	942.302290824	949.710000000	-2.26	948.973898283	 112.000	 -0.060
1655863757.2518721	9.17000	953.985000000	-8.98	942.302290824	949.710000000	-2.26	948.973898283	 112.000	 0.258
1655863758.5373549	9.16100	953.985000000	-8.98	942.302290824	949.710000000	-2.26	948.973898283	 112.000	 1.326
1655863760.2395549	9.15400	953.985000000	-8.98	942.302290824	949.710000000	-2.26	948.969978151	 112.000	 1.154
1655863761.5394630	9.14400	953.830000000	-8.98	942.149188987	949.710000000	-2.26	948.973898283	 112.000	 -0.957
1655863763.2405601	9.13600	953.830000000	-8.97	942.164767928	949.560000000	-2.26	948.824014545	 112.000	 -1.038
1655863764.6541550	9.12800	953.830000000	-8.98	942.149188987	949.560000000	-2.26	948.824014545	 112.000	 0.490
1655863766.3486300	9.12300	953.680000000	-8.97	942.016602411	949.560000000	-2.26	948.820095032	 112.000	 -0.390
1655863767.6481669	9.11300	953.680000000	-8.98	942.001025920	949.405000000	-2.26	948.669134682	 112.000	 -1.148
1655863769.3566210	9.10600	953.680000000	-8.97	942.016602411	949.405000000	-2.26	948.669134682	 112.000	 0.450
1655863770.6511669	9.10100	953.680000000	-8.97	942.016602411	949.405000000	-2.26	948.669134682	 112.000	 -0.039
1655863772.3536360	9.09400	953.525000000	-8.98	941.847924084	949.255000000	-2.26	948.519250944	 112.000	 1.540
1655863773.5813651	9.08500	953.525000000	-8.98	941.847924084	949.255000000	-2.26	948.519250944	 112.000	 0.023
1655863775.2688611	9.07900	953.525000000	-8.98	941.847924084	949.255000000	-2.26	948.519250944	 112.000	 0.969
1655863776.5490921	9.07100	953.375000000	-8.97	941.715332526	949.100000000	-2.26	948.364371082	 112.000	 1.167
1655863778.2515581	9.06400	953.375000000	-8.97	941.715332526	949.100000000	-2.26	948.364371082	 112.000	 -0.941
1655863779.5564389	9.05600	953.375000000	-8.97	941.715332526	949.100000000	-2.26	948.364371082	 112.000	 -0.976
1655863781.2605391	9.04800	953.375000000	-8.97	941.715332526	949.100000000	-2.25	948.368278296	 112.000	 -1.087
1655863782.5501029	9.04100	953.220000000	-8.97	941.562228158	949.100000000	-2.26	948.360453468	 112.000	 0.336
1655863784.2565560	9.03500	953.220000000	-8.97	941.562228158	948.950000000	-2.26	948.210570349	 112.000	 -0.744
1655863785.5580921	9.02800	953.220000000	-8.97	941.562228158	948.950000000	-2.26	948.214487344	 112.000	 1.015
1655863787.2595539	9.01900	953.070000000	-8.97	941.414062641	948.950000000	-2.26	948.210570349	 112.000	 -0.096
1655863788.5590911	9.01100	953.070000000	-8.97	941.414062641	948.795000000	-2.26	948.059607481	 112.000	 0.474
1655863790.2599130	9.00400	953.070000000	-8.97	941.414062641	948.795000000	-2.26	948.055691126	 112.000	 -1.352
1655863791.6807721	8.99600	953.070000000	-8.97	941.414062641	948.795000000	-2.26	948.059607481	 112.000	 0.875
1655863793.3712680	8.99200	952.915000000	-8.98	941.245394278	948.795000000	-2.26	948.055691126	 112.000	 -0.361
1655863794.5893750	8.98200	952.915000000	-8.98	941.245394278	948.645000000	-2.26	947.909723743	 112.000	 -0.582
1655863796.2798669	8.97500	952.915000000	-8.97	941.260958273	948.645000000	-2.26	947.909723743	 112.000	 1.124
1655863797.5710759	8.96700	952.765000000	-8.97	941.112792756	948.645000000	-2.26	947.905808007	 112.000	 1.030
1655863799.2565820	8.96100	952.765000000	-8.98	941.097231211	948.490000000	-2.26	947.754843881	 112.000	 0.499
1655863800.5581169	8.95200	952.765000000	-8.98	941.097231211	948.490000000	-2.26	947.750928785	 112.000	 -0.286
1655863802.2655680	8.94500	952.765000000	-8.97	941.112792756	948.490000000	-2.26	947.754843881	 112.000	 1.132
1655863803.5634630	8.93700	952.610000000	-8.97	940.959688389	948.340000000	-2.26	947.601045666	 112.000	 -0.526
1655863805.2659321	8.93200	952.610000000	-8.97	940.959688389	948.340000000	-2.25	947.608864229	 112.000	 -0.046
1655863806.5604770	8.92500	952.610000000	-8.97	940.959688389	948.340000000	-2.26	947.601045666	 112.000	 -0.263
1655863808.2679319	8.91800	952.610000000	-8.97	940.959688389	948.340000000	-2.26	947.604960143	 112.000	 -0.719
1655863809.5042770	8.90700	952.610000000	-8.97	940.959688389	948.185000000	-2.26	947.450080281	 112.000	 -0.066
