------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655820476.0868580	8.65600	1988.995000000	-10.17	1957.744297234	1981.210000000	-3.41	1977.693960171	 -140.000	 -1.005
1655820477.2842979	8.64800	1988.840000000	-10.17	1957.591732564	1981.210000000	-3.41	1977.693960171	 -140.000	 -1.229
1655820479.0868430	8.64300	1988.840000000	-10.17	1957.591732564	1981.210000000	-3.41	1977.693960171	 -140.000	 -0.646
1655820480.2796719	8.63500	1988.840000000	-10.17	1957.591732564	1981.060000000	-3.41	1977.544226375	 -140.000	 -0.762
1655820481.9917390	8.62900	1988.840000000	-10.17	1957.591732564	1981.060000000	-3.42	1977.531861460	 -140.000	 1.109
1655820483.1835611	8.61700	1988.840000000	-10.17	1957.591732564	1981.060000000	-3.41	1977.544226375	 -140.000	 0.178
1655820485.0808511	8.61300	1988.840000000	-10.17	1957.591732564	1981.060000000	-3.42	1977.531861460	 -140.000	 0.094
1655820486.2802989	8.60400	1988.840000000	-10.17	1957.591732564	1980.905000000	-3.41	1977.389501452	 -140.000	 -1.416
1655820488.1782351	8.59600	1988.840000000	-10.17	1957.591732564	1980.905000000	-3.42	1977.377137505	 -140.000	 0.677
1655820489.3873610	8.58700	1988.840000000	-10.17	1957.591732564	1980.905000000	-3.41	1977.389501452	 -140.000	 -1.219
1655820491.0997939	8.58000	1988.690000000	-10.17	1957.444089335	1980.905000000	-3.41	1977.389501452	 -140.000	 0.930
1655820492.2902629	8.57200	1988.690000000	-10.17	1957.444089335	1980.905000000	-3.41	1977.389501452	 -140.000	 -1.230
1655820494.0897391	8.56700	1988.690000000	-10.17	1957.444089335	1980.905000000	-3.42	1977.377137505	 -140.000	 -0.755
1655820495.2862670	8.55800	1988.690000000	-10.17	1957.444089335	1980.905000000	-3.41	1977.389501452	 -140.000	 -0.862
