------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)	 Vgate (V) 	 Ileak (nA)
1655849358.7378840	8.87700	1206.820000000	-9.25	1191.140495061	1201.785000000	-2.51	1200.628322234	 28.000	 -0.332
1655849359.9290659	8.87100	1206.820000000	-9.25	1191.140495061	1201.785000000	-2.51	1200.628322234	 28.000	 0.493
1655849361.1175370	8.86300	1206.820000000	-9.25	1191.140495061	1201.785000000	-2.51	1200.628322234	 28.000	 -0.979
1655849362.8090250	8.85700	1206.670000000	-9.25	1190.992443923	1201.785000000	-2.51	1200.628322234	 28.000	 1.540
1655849364.0048349	8.84500	1206.670000000	-9.25	1190.992443923	1201.635000000	-2.51	1200.478466604	 28.000	 0.384
1655849366.5560250	8.83900	1206.670000000	-9.25	1190.992443923	1201.480000000	-2.51	1200.323615787	 28.000	 0.166
1655849367.8176630	8.83300	1206.670000000	-9.25	1190.992443923	1201.480000000	-2.51	1200.329128053	 28.000	 0.612
1655849369.0248041	8.82600	1206.515000000	-9.25	1190.839457747	1201.480000000	-2.51	1200.323615787	 28.000	 -1.061
1655849370.2176161	8.81700	1206.515000000	-9.25	1190.839457747	1201.480000000	-2.51	1200.323615787	 28.000	 0.359
1655849371.9091041	8.81200	1206.515000000	-9.25	1190.839457747	1201.480000000	-2.51	1200.323615787	 28.000	 0.003
1655849373.1059120	8.80300	1206.365000000	-9.25	1190.691406609	1201.330000000	-2.51	1200.173760157	 28.000	 0.341
1655849374.8080180	8.79700	1206.365000000	-9.25	1190.691406609	1201.330000000	-2.51	1200.173760157	 28.000	 -0.903
1655849376.0048251	8.78600	1206.365000000	-9.25	1190.691406609	1201.330000000	-2.51	1200.173760157	 28.000	 1.609
1655849378.4596291	8.78000	1206.365000000	-9.25	1190.691406609	1201.175000000	-2.51	1200.018909339	 28.000	 0.011
