------------------------------------------------------------------------------------------------------------------
time (s)	 T (K)	 R1 (Ohm)	 Theta1 (deg.)	 X1 (Ohm)	 R2 (Ohm)	 Theta2 (deg.)	 X2 (Ohm)
1653750723.3378179	261.75000	78859.900000000	-0.26	78859.062879366	5866.275000000	-0.79	5865.714558089
1653750725.0403140	261.75000	78859.900000000	-0.26	78859.062879366	5865.500000000	-0.79	5864.939632129
1653750726.7444580	261.73000	78859.900000000	-0.26	78859.062879366	5864.750000000	-0.79	5864.189703782
1653750727.9422641	261.76000	78859.900000000	-0.26	78859.062879366	5863.225000000	-0.79	5862.673304323
1653750729.6447310	261.66000	78859.900000000	-0.26	78859.062879366	5862.450000000	-0.79	5861.898377246
1653750730.8458869	261.58000	78859.900000000	-0.26	78859.062879366	5861.700000000	-0.79	5861.139995167
1653750732.5450029	261.63000	78859.900000000	-0.26	78859.062879366	5860.925000000	-0.79	5860.365069208
1653750734.2488210	261.55000	78850.400000000	-0.26	78849.562980211	5860.150000000	-0.79	5859.590143248
1653750735.4442770	261.50000	78831.300000000	-0.26	78830.463182963	5858.625000000	-0.79	5858.073737156
1653750737.1459880	261.44000	78812.200000000	-0.26	78811.363385715	5857.875000000	-0.79	5857.323807727
1653750738.3474340	261.52000	78793.200000000	-0.26	78792.363587406	5857.100000000	-0.79	5856.548880650
1653750740.0482521	261.45000	78755.000000000	-0.26	78754.163992910	5856.350000000	-0.79	5855.798951221
1653750741.7547100	261.45000	78707.300000000	-0.26	78706.464499259	5855.575000000	-0.79	5855.024024144
1653750742.9515190	261.39000	78688.300000000	-0.26	78687.464700950	5854.050000000	-0.79	5853.499167637
1653750744.6540251	261.37000	78678.700000000	-0.26	78677.864802856	5853.300000000	-0.79	5852.749238208
1653750745.8544681	261.44000	78678.700000000	-0.26	78677.864802856	5852.525000000	-0.79	5851.974311131
1653750747.5569291	261.38000	78678.700000000	-0.26	78677.864802856	5851.000000000	-0.79	5850.449454625
1653750749.7623961	261.28000	78678.700000000	-0.26	78677.864802856	5850.250000000	-0.79	5849.699525195
1653750752.2557640	261.24000	78678.700000000	-0.26	78677.864802856	5848.725000000	-0.79	5848.174668689
1653750753.4525621	261.09000	78678.700000000	-0.26	78677.864802856	5847.950000000	-0.79	5847.399741612
1653750755.1546841	261.10000	78659.700000000	-0.26	78658.865004547	5846.425000000	-0.79	5845.874885106
1653750756.9519730	261.14000	78659.700000000	-0.26	78658.865004547	5846.425000000	-0.79	5845.874885106
1653750758.1517730	261.10000	78640.600000000	-0.26	78639.765207299	5844.900000000	-0.79	5844.350028600
1653750759.9493420	261.03000	78592.900000000	-0.26	78592.065713648	5843.375000000	-0.79	5842.825172093
1653750762.1541121	261.07000	78564.300000000	-0.26	78563.466017245	5842.625000000	-0.79	5842.075242664
1653750763.3672330	261.02000	78516.600000000	-0.26	78515.766523595	5841.850000000	-0.78	5841.308675555
1653750765.0537391	260.85000	78497.500000000	-0.26	78496.666726347	5840.325000000	-0.78	5839.783816867
1653750767.2572391	260.90000	78497.500000000	-0.26	78496.704171949	5839.550000000	-0.79	5839.000532004
1653750768.4546909	260.77000	78497.500000000	-0.26	78496.666726347	5838.025000000	-0.78	5837.484029992
1653750770.1565180	260.74000	78497.500000000	-0.26	78496.666726347	5837.275000000	-0.78	5836.734099489
1653750771.9553630	260.68000	78497.500000000	-0.26	78496.704171949	5836.500000000	-0.79	5835.950818991
1653750773.1581581	260.70000	78497.500000000	-0.26	78496.704171949	5834.975000000	-0.78	5834.434312615
1653750774.9836481	260.67000	78488.000000000	-0.26	78487.204268262	5834.225000000	-0.78	5833.684382112
1653750777.1598489	260.69000	78488.000000000	-0.26	78487.204268262	5833.450000000	-0.78	5832.909453926
1653750778.4612620	260.62000	78468.900000000	-0.26	78468.067029944	5831.925000000	-0.78	5831.384595237
1653750780.1617291	260.55000	78440.300000000	-0.26	78439.467333541	5831.175000000	-0.78	5830.634664735
1653750781.8612051	260.48000	78421.200000000	-0.25	78420.441494726	5830.400000000	-0.79	5829.851392966
1653750783.0619991	260.51000	78402.200000000	-0.26	78401.367737984	5828.875000000	-0.78	5828.334877860
1653750784.3708749	260.44000	78364.000000000	-0.26	78363.168143488	5828.875000000	-0.78	5828.334877860
1653750785.5643330	260.48000	78325.900000000	-0.26	78325.068547930	5828.125000000	-0.78	5827.584947358
1653750786.7674880	260.49000	78316.300000000	-0.25	78315.542509340	5827.350000000	-0.78	5826.810019171
1653750787.9649370	260.42000	78316.300000000	-0.26	78315.506009001	5825.825000000	-0.78	5825.285160483
1653750789.6667409	260.34000	78316.300000000	-0.26	78315.468649837	5825.075000000	-0.78	5824.535229980
1653750790.8662090	260.32000	78316.300000000	-0.25	78315.542509340	5824.300000000	-0.78	5823.760301794
1653750792.5696671	260.28000	78316.300000000	-0.25	78315.542509340	5823.550000000	-0.78	5823.010371292
1653750794.2731309	260.25000	78316.300000000	-0.26	78315.468649837	5822.025000000	-0.77	5821.493780361
1653750795.4689419	260.25000	78306.800000000	-0.25	78306.042601226	5821.250000000	-0.78	5820.710584417
1653750797.1707649	260.14000	78306.800000000	-0.25	78306.078238415	5820.500000000	-0.78	5819.960653914
1653750798.3722091	260.19000	78287.700000000	-0.25	78286.942785965	5819.725000000	-0.77	5819.193990220
1653750800.0720410	260.20000	78278.200000000	-0.26	78277.369054280	5818.975000000	-0.77	5818.444058652
1653750801.7744980	260.07000	78268.600000000	-0.25	78267.842970704	5817.425000000	-0.77	5816.894200079
1653750802.9762850	260.12000	78259.100000000	-0.25	78258.378678071	5816.675000000	-0.78	5816.136008351
1653750804.1747489	260.13000	78230.500000000	-0.25	78229.743339214	5815.900000000	-0.77	5815.369339225
1653750805.3818941	260.14000	78182.800000000	-0.25	78182.043800578	5815.150000000	-0.77	5814.619407657
1653750807.0773740	260.07000	78154.200000000	-0.25	78153.479644944	5813.625000000	-0.77	5813.094546803
1653750808.3759079	259.99000	78135.100000000	-0.25	78134.379820991	5812.850000000	-0.77	5812.319617516
1653750810.0733950	259.91000	78135.100000000	-0.25	78134.344261942	5812.100000000	-0.77	5811.569685949
1653750811.7794859	259.87000	78135.100000000	-0.26	78134.307846054	5811.325000000	-0.77	5810.794756662
1653750812.9782901	259.81000	78135.100000000	-0.25	78134.379820991	5810.575000000	-0.77	5810.044825095
1653750814.3795581	259.77000	78135.100000000	-0.25	78134.344261942	5809.800000000	-0.77	5809.269895808
1653750815.5807221	259.81000	78135.100000000	-0.25	78134.379820991	5808.275000000	-0.77	5807.745034954
1653750817.3815570	259.80000	78125.600000000	-0.25	78124.879908553	5806.750000000	-0.78	5806.211928033
1653750819.5846889	259.72000	78115.800000000	-0.25	78115.044448615	5806.000000000	-0.77	5805.470242532
1653750820.7884791	259.62000	78096.700000000	-0.25	78095.980174928	5805.225000000	-0.77	5804.703493490
1653750822.4864390	259.53000	78077.600000000	-0.25	78076.880350974	5803.700000000	-0.77	5803.170452391
1653750824.6905830	259.46000	78068.100000000	-0.25	78067.380438537	5802.950000000	-0.77	5802.420520823
1653750825.9881179	259.50000	78020.400000000	-0.25	78019.645371343	5802.175000000	-0.77	5801.653767484
1653750827.6813519	259.40000	77972.700000000	-0.25	77971.945832707	5801.425000000	-0.77	5800.895659969
1653750829.3850801	259.44000	77953.600000000	-0.25	77952.846017446	5799.900000000	-0.77	5799.378971856
1653750830.5855210	259.35000	77953.600000000	-0.24	77952.916115495	5799.125000000	-0.77	5798.604041478
1653750832.3821051	259.32000	77953.600000000	-0.24	77952.916115495	5797.600000000	-0.77	5797.071008974
1653750834.5812449	259.33000	77953.600000000	-0.24	77952.916115495	5796.850000000	-0.77	5796.329245850
1653750835.7860351	259.32000	77953.600000000	-0.25	77952.881493895	5795.300000000	-0.77	5794.779385093
1653750837.4825130	259.32000	77953.600000000	-0.25	77952.881493895	5794.550000000	-0.77	5794.029452468
1653750839.1824219	259.32000	77953.600000000	-0.24	77952.916115495	5793.775000000	-0.77	5793.254522089
1653750840.3835671	259.30000	77934.600000000	-0.25	77933.881669019	5793.025000000	-0.77	5792.504589465
1653750842.0836921	259.26000	77925.000000000	-0.25	77924.281757504	5792.250000000	-0.77	5791.729659086
1653750843.2874849	259.28000	77906.000000000	-0.24	77905.316533088	5790.725000000	-0.77	5790.204796083
1653750844.9836991	259.22000	77896.400000000	-0.23	77895.783247033	5789.975000000	-0.77	5789.454863459
1653750846.6838131	259.18000	77886.900000000	-0.23	77886.283322250	5789.200000000	-0.77	5788.679933080
1653750847.8839700	259.07000	77829.700000000	-0.24	77829.017202465	5788.450000000	-0.77	5787.930000455
1653750849.5840850	259.08000	77782.000000000	-0.25	77781.283075549	5787.675000000	-0.76	5787.163162128
1653750850.7878749	258.99000	77772.400000000	-0.23	77771.784228816	5786.150000000	-0.76	5785.638296993
1653750852.4853561	258.90000	77772.400000000	-0.24	77771.717705156	5785.400000000	-0.76	5784.888363320
1653750854.1858251	258.91000	77772.400000000	-0.25	77771.683164033	5784.625000000	-0.76	5784.113431858
1653750855.3866251	258.85000	77772.400000000	-0.24	77771.717705156	5783.875000000	-0.77	5783.355411446
1653750857.0874550	258.94000	77772.400000000	-0.23	77771.784228816	5783.100000000	-0.76	5782.588566722
1653750858.2892511	258.80000	77772.400000000	-0.23	77771.751393418	5781.575000000	-0.76	5781.063701587
1653750859.9873359	258.70000	77762.900000000	-0.23	77762.251472646	5780.825000000	-0.76	5780.313767914
1653750861.6856689	258.66000	77753.400000000	-0.23	77752.784379250	5780.050000000	-0.76	5779.538836452
1653750862.8898129	258.73000	77734.300000000	-0.23	77733.684530477	5778.525000000	-0.76	5778.013971316
1653750864.5892830	258.69000	77734.300000000	-0.24	77733.618039407	5778.525000000	-0.76	5778.013971316
1653750865.7967131	258.60000	77715.200000000	-0.23	77714.584681703	5777.000000000	-0.76	5776.489106181
1653750867.4941881	258.64000	77686.600000000	-0.23	77685.984908146	5775.475000000	-0.76	5774.964241046
1653750869.1916680	258.62000	77677.100000000	-0.23	77676.452188201	5774.725000000	-0.76	5774.214307373
1653750870.3924639	258.52000	77600.800000000	-0.23	77600.152824528	5774.725000000	-0.76	5774.214307373
1653750872.0942919	258.68000	77600.800000000	-0.22	77600.217499445	5773.950000000	-0.77	5773.431303048
1653750873.2987299	258.44000	77600.800000000	-0.22	77600.248560431	5772.425000000	-0.76	5771.914510775
1653750874.9971991	258.54000	77600.800000000	-0.23	77600.185587477	5770.900000000	-0.76	5770.397650958
1653750876.6990161	258.37000	77600.800000000	-0.23	77600.185587477	5770.125000000	-0.76	5769.622718421
1653750877.9004619	258.50000	77600.800000000	-0.22	77600.217499445	5769.375000000	-0.76	5768.864780504
1653750879.6019270	258.44000	77600.800000000	-0.23	77600.152824528	5768.600000000	-0.76	5768.089849042
1653750880.8070741	258.38000	77581.700000000	-0.23	77581.052983818	5767.075000000	-0.76	5766.572983919
1653750882.5051920	258.26000	77562.600000000	-0.23	77561.985889930	5766.325000000	-0.76	5765.823049206
1653750884.7066889	258.28000	77553.100000000	-0.21	77552.579090827	5765.550000000	-0.76	5765.048116668
1653750886.0058689	258.27000	77553.100000000	-0.22	77552.548899392	5764.025000000	-0.76	5763.515253636
1653750887.7107019	258.28000	77534.000000000	-0.22	77533.418000871	5763.275000000	-0.76	5762.773314704
1653750889.4117930	258.27000	77495.900000000	-0.20	77495.408794363	5762.500000000	-0.76	5761.990388501
1653750890.6135910	258.15000	77448.200000000	-0.22	77447.649644823	5760.975000000	-0.76	5760.473514916
1653750892.4157851	258.16000	77419.600000000	-0.20	77419.109277989	5759.450000000	-0.76	5758.940658230
1653750894.6173429	258.04000	77419.600000000	-0.21	77419.079987521	5758.700000000	-0.76	5758.190724557
1653750895.8221309	258.08000	77419.600000000	-0.22	77419.049848058	5757.925000000	-0.76	5757.423780414
1653750897.5196259	257.95000	77419.600000000	-0.21	77419.079987521	5756.400000000	-0.76	5755.898913163
1653750899.7233839	257.92000	77419.600000000	-0.20	77419.137719461	5755.650000000	-0.76	5755.140994286
1653750902.3294380	257.81000	77400.500000000	-0.21	77399.980115812	5753.350000000	-0.76	5752.849178662
1653750904.5176079	257.79000	77381.400000000	-0.20	77380.909520118	5752.575000000	-0.76	5752.074246124
1653750906.7191050	257.86000	77371.900000000	-0.20	77371.409580334	5751.050000000	-0.76	5750.549378874
1653750907.9169180	257.88000	77362.400000000	-0.20	77361.909640549	5750.300000000	-0.76	5749.799444160
1653750909.6173761	257.86000	77343.300000000	-0.20	77342.838175056	5749.525000000	-0.76	5749.024511623
1653750910.8211739	257.68000	77314.700000000	-0.20	77314.209942894	5748.000000000	-0.76	5747.499644372
1653750912.5166481	257.65000	77247.900000000	-0.21	77247.381140796	5747.250000000	-0.76	5746.749709658
1653750914.2171180	257.68000	77238.400000000	-0.21	77237.881204606	5746.475000000	-0.75	5745.982685546
1653750915.4185629	257.56000	77238.400000000	-0.20	77237.910426520	5745.725000000	-0.76	5745.224842408
1653750917.1183889	257.58000	77238.400000000	-0.20	77237.910426520	5744.200000000	-0.75	5743.707880451
1653750918.3218291	257.56000	77238.400000000	-0.20	77237.910426520	5743.425000000	-0.76	5742.925042620
1653750920.0189531	257.45000	77238.400000000	-0.20	77237.910426520	5742.675000000	-0.76	5742.175107906
1653750921.7194340	257.38000	77228.800000000	-0.20	77228.338858748	5741.150000000	-0.76	5740.650240655
1653750922.9188809	257.36000	77219.300000000	-0.21	77218.781332897	5740.375000000	-0.76	5739.875308118
1653750924.6187251	257.45000	77200.200000000	-0.21	77199.681461188	5739.625000000	-0.76	5739.125373404
1653750925.8234921	257.39000	77190.700000000	-0.20	77190.210728865	5738.850000000	-0.75	5738.358338798
1653750927.5216141	257.37000	77190.700000000	-0.20	77190.239086247	5738.100000000	-0.75	5737.608403052
1653750929.2204421	257.35000	77181.200000000	-0.20	77180.710789080	5736.575000000	-0.75	5736.083533703
1653750930.4198899	257.29000	77162.100000000	-0.20	77161.610910145	5735.800000000	-0.75	5735.308600099
1653750932.1207139	257.24000	77133.500000000	-0.19	77133.093562955	5735.050000000	-0.75	5734.558664353
1653750933.3254950	257.23000	77085.800000000	-0.20	77085.339712616	5734.275000000	-0.75	5733.783730749
1653750935.0216401	257.19000	77057.200000000	-0.20	77056.711575051	5732.750000000	-0.76	5732.250971864
1653750936.7221100	257.14000	77057.200000000	-0.20	77056.739883389	5732.000000000	-0.76	5731.501037150
1653750937.9209120	257.11000	77057.200000000	-0.19	77056.767346706	5731.225000000	-0.75	5730.733992050
1653750939.6253719	257.12000	77057.200000000	-0.20	77056.739883389	5730.450000000	-0.75	5729.959058446
1653750940.8301649	256.97000	77057.200000000	-0.19	77056.767346706	5729.700000000	-0.75	5729.209122701
1653750942.5259490	256.95000	77047.600000000	-0.19	77047.194015585	5728.175000000	-0.74	5727.692073780
1653750944.2274120	256.81000	77047.600000000	-0.19	77047.194015585	5727.400000000	-0.75	5726.909319747
1653750945.4315519	256.86000	77028.600000000	-0.20	77028.140054163	5726.650000000	-0.75	5726.159384002
1653750947.1276889	256.83000	77009.500000000	-0.19	77009.067614527	5725.875000000	-0.75	5725.384450398
1653750948.3314810	256.71000	77009.500000000	-0.19	77009.094216344	5724.350000000	-0.75	5723.859581048
1653750950.0309520	256.66000	77009.500000000	-0.19	77009.094216344	5723.600000000	-0.75	5723.109645303
1653750951.7327750	256.72000	77000.000000000	-0.20	76999.540224937	5722.825000000	-0.74	5722.342524823
1653750952.9325790	256.66000	76961.800000000	-0.19	76961.394467689	5722.075000000	-0.75	5721.584775953
1653750954.6355829	256.65000	76933.200000000	-0.19	76932.794618390	5720.550000000	-0.75	5720.059906603
1653750955.8390219	256.63000	76885.500000000	-0.19	76885.094869734	5719.775000000	-0.75	5719.284973000
1653750957.5374949	256.63000	76866.400000000	-0.19	76865.994970377	5719.025000000	-0.74	5718.542845191
1653750959.2403090	256.57000	76866.400000000	-0.18	76866.020679832	5718.250000000	-0.75	5717.760103650
1653750960.4407599	256.63000	76866.400000000	-0.19	76865.994970377	5716.725000000	-0.74	5716.243039097
1653750962.1435809	256.54000	76866.400000000	-0.19	76865.994970377	5716.725000000	-0.74	5716.243039097
1653750963.3470161	256.51000	76866.400000000	-0.19	76865.994970377	5715.200000000	-0.74	5714.718167665
1653750965.0454910	256.44000	76856.900000000	-0.18	76856.520726713	5713.675000000	-0.74	5713.193296234
1653750966.7479551	256.33000	76847.400000000	-0.19	76846.995070493	5712.925000000	-0.74	5712.443359464
1653750967.9487579	256.40000	76828.300000000	-0.18	76827.920867848	5712.150000000	-0.74	5711.668424802
1653750969.6512189	256.38000	76828.300000000	-0.18	76827.920867848	5711.400000000	-0.74	5710.918488033
1653750970.8550141	256.41000	76828.300000000	-0.19	76827.895171136	5710.625000000	-0.74	5710.151287220
1653750972.5435121	256.41000	76818.800000000	-0.19	76818.395221194	5709.100000000	-0.74	5708.618681939
1653750974.2449801	256.29000	76790.200000000	-0.18	76789.821055864	5708.325000000	-0.74	5707.843747277
1653750975.4467759	256.34000	76761.500000000	-0.17	76761.170020892	5707.575000000	-0.74	5707.093810508
1653750977.1494811	256.29000	76732.900000000	-0.19	76732.495673824	5706.800000000	-0.74	5706.318875846
1653750978.3469400	256.25000	76694.800000000	-0.19	76694.395874583	5706.050000000	-0.74	5705.568939076
1653750980.0437689	256.23000	76694.800000000	-0.18	76694.421526643	5704.525000000	-0.74	5704.044067644
1653750981.7442391	256.22000	76694.800000000	-0.16	76694.493436533	5703.750000000	-0.74	5703.269132983
1653750982.9440420	256.16000	76694.800000000	-0.18	76694.421526643	5703.000000000	-0.74	5702.519196213
1653750984.6450241	256.17000	76694.800000000	-0.17	76694.446337656	5702.225000000	-0.74	5701.744261551
1653750985.8478179	256.12000	76685.200000000	-0.17	76684.870348887	5700.700000000	-0.74	5700.219390119
